id	text	HS	OF	HT
1036965892893106176	Nuestro enemigo, también en máximo ejercicio, es la TV. Libertad para elegir entre más de 800 canales y nada  que ver so pena de convertirte en chavista,es decir, gobiernea, descerebrada, fanatica, vengativa, ignorante, abusiva y violenta. En resumen es tóxica y antiestética.	1	0	political
1037386376164139009	#NoticiasSV Exalcalde del @FMLNoficial acusado de pagar $3 mil para matar a una mujer - http://goo.gl/vigSkt 	0	0	N/A
1037399924189659136	Esta es la realidad de los que viven en Venezuela gracias a la podrida revolución, son transportados como animales, mientras los corruptos coyotes de la mafia chavista viven como reyes. pic.twitter.com/QDVYim20VT	0	0	N/A
1037486691815251968	Mañana tengo mi primer dia de clases y hay un chino culiao en el camarote de arriba q no para de roncar lo quiero matar	0	0	N/A
1037490538382090240	LA GORDA DE MIERDA ESTARÁ BAILANDO ..............LOS K FESTEJANDO Y LA JUSTICIA ARGENTINA CORRUPTA Y ASESINA DE PARABIENES .......JODER !!!	1	0	political
1037490545201954816	Segundo tiempo!!! 	0	0	N/A
1037490545763995648	Siempre te extraño hasta que estás aquí.	0	0	N/A
1037490548712636416	Si alguien te gusta, díselo, no pasa nada. ¿Qué tal que también le gustas? ¿Qué tal le alegras el día? ¿Qué tal si le importas una mierda? ¿Qué tal si te denuncia por acoso? Uno nunca sabe.	0	0	N/A
1037490549027155968	Real.. tipo deserto, saporra!! 	0	A	N/A
1037490554664349696	Con lo feliz que se puso creo que quisiera quedarme toda la vida con esa personahttps://twitter.com/CasalBlindado/status/1037058031190716422 …	0	0	N/A
1037490555943612421	"Estoy estalladisima acabo de escuchar una cancion que dice ""Te presto mis dedos para que recuerdes todo lo que hicimos esa noche del viernes"" JAJAJAJA LLORO NO PUEDO MAS"	0	A	N/A
1037490558636195841	No esperaba menos de ti.	0	0	N/A
1037490560297304064	Nicaragua: Hombre denuncia a parapolicías de haberlo secuestrado y torturado • El Nuevo Diario http://www.elnuevodiario.com.ni/nacionales/473918-denuncia-parapolicias-secuestro-crisis-nicaragua/ … via @elnuevodiario	0	0	N/A
1037499898869030913	AD es socialista en que chino mandarin basico lo quieres? verga que ladilla este pais puros partidos socialistas de mierda	1	1	political
1037669639147253760	@jdiazdeportes ignorante estupido o poco inteligente, pensando que diciéndole gorda a @julisalazarmeza lo hace mejor, @julisalazarmeza eres la mejor periodista mujer de colombia amo su trabajo besos	1	0	other
1037670221677584386	El puto negro me va a querer y todo al final pic.twitter.com/WBrgJbrUoB	0	0	N/A
1037719538492760067	"Un señor periodista ha llamado ""puta"" a la directora Jennifer Kent al acabar la proyección de su película —la única en competición dirigida por una mujer— y le han retirado la acreditación.  https://reut.rs/2wND1ih "	0	0	N/A
1037758887397662721	La concha de tu madre negro puto.	1	0	racism
1037835510218153984	ok señor chavista ignorante de mierda, tiene un poco de razon, el capitalismo si que sabe poner a la gente en su lugar.... por eso usted jamas debe salir de su comunismo, no tiene capacidad para hacer nada aparte de mendigar, y eso en el capitalismo no funciona https://twitter.com/yolanda667/status/1037813698298097664 …	1	1	political
1037865034490290176	Es cierto que llamen de todo y digan comentarios sexuales cuando sale un nombre de una mujer y cuando es hombre digan que es el puto amo esta fatal. Y da vergüenza ajena, pena y decepción pensar que el mundo sigue así *	0	0	N/A
1037876891439517696	Me le quedé viendo feo a un tipo por hablarle fuerte a su novia ¿no soy #feminazi o si? 	0	0	N/A
1037896078790733824	No es lo mismo decir Ramona Cabrera que ramera cabrona.	1	0	misoginy
1038009722841063425	y del estigma estridente de la feminazi. Todas ellas son aproximaciones muy masculinas a la feminidad. Nada de esto determina el poder creativo de la mujer, que surge desde el lenguaje de su cuerpo y su psique, para convertirse en el sentir y pensar de sus gestos».	0	0	N/A
1038025417213599744	El mayor logro del gobierno feminazi y radical de Sánchez, con la ayuda inestimable de los ignorantes de Podemos, es haber puesto en picado la economía española en apenas tres meses y propiciar la destrucción de España al pactar con separatistas vascos y catalanes. pic.twitter.com/pHxhvEw2DJ	0	0	N/A
1038118776611463169	Estoy escuchando en la radio un Raúl de mierda diciendo que ama a todas las mujeres y él es un buen tipo y un feminista pero ya no se le puede decir nada a nadie porque si le digo puta de mierda a una puta de mierda que se me cruza por la calle con el auto ya soy machista	1	1	N/A
1038174646741487616	Me encanta reapropiarme del término feminazi #sorrynotsorry #unpopularopinions	0	0	N/A
1038194600245112832	Agredir a una mujer de 70 años justicia poética. \nEsta gente da puto pánico. https://twitter.com/begonavillacis/status/1037982681529835520 …	0	0	N/A
1038326180888363010	Decir que un chavista es un vil, bellaco, tramposo, ruin, cretino, ignorante, miserable, tarado y majadero es redundante y ni siquiera alcanza a cuantificar lo embusteros, estólidos, zopencos, infames, zoquetes, mentacatos y canallas que son en realidad.	1	0	political
1038350439794831360	Pendeja tu perra madre imbecil, que pocos tienes de ofender a una mujer, chairo maricon de , es lo único que saben hacer, tu poco cerebro no da para más.	1	1	N/A
1038435766035210240	Tuviste suerte! Intenté lo mismo con mi mamá hace aprox 6 meses Y la única alternativa al final fue pagar! Imagina a un chavista, ineficiente y corrupto me tocó pagar por un servicio al que teníamos derecho y el estado el deber de entregar, pero que? Vivimos en dictadura!	1	0	political
1038439253766807553	Orgullosos estábamos con la gestión del gobierno chavista eso si era de imitar a nivel mundial no con este Madurismo de mierda.	1	1	N/A
1038471671764721664	Me da rabia que me levanté con toda la actitud  y ya quiero que se acabe el día porque estoy al límite de mi genio marica	0	0	N/A
1038480548765868034	jajajaja... onda cuerpos pintados... pasa piola..... el trolo se encaga de la emoción ....o en esta pasada perdió?	1	0	homophobia
1038498920807182336	marica sigo sin entender	0	0	N/A
1038500470891991040	marica sigo sin entender	1	0	homophobia
1038518124973305857	y si una mujer manda a matar al marido es por k se lo merecia.\nprogres	1	0	political
1038535681306447873	No se haga el marica que el país cambia el día que gente como usted desaparezca de la política. https://twitter.com/CarlosFGalan/status/1038406198993805312 …	1	1	political
1038569887126437888	Vamos cuando me vienen 6 de frente a altas horas de la madrugada maricon el último.	1	0	homophobia
1038575328787148800	La marica ignorante q insulta al @Poder_Judicial_  y @FiscaliaPeru y resultó ser ella la  IGNORANTE @RicardoMoran https://twitter.com/ricardomoran/status/1038079109337952256 …	1	0	homophobia
1038766752472154112	Me metí a sapearle el muro a un ex compañero del colegio que me caía re bien, pa ver si lo agregaba. La cosa es que tenía puras publicaciones de facho pobre. Ándate a la chucha imbécil culiao.	1	0	political
1038781667232702465	Pero hay maneras y formas de decirlo, recurrir al insulto y etiquetas es lo mismo que decir nada. El Liberal no debe actuar como el facho. https://twitter.com/VozLiberal/status/1038589817213337601 …	0	0	N/A
1038798517433716737	Jajajajajajajajs que chino hdp	0	0	N/A
1038813017201364992	Ser de la U y ser facho es una contradicción. https://twitter.com/rhon2008/status/1038758219181711362 …	0	0	N/A
1039104650669187072	ni encartonada JAJAAJAJAJAJAJAJAJAJ bai negro asqueroso	1	0	racism
1039188457141293058	Este fascista de mierda es tu gran referente? 	1	0	political
1039206928008794112	Perro puto ete me dejó sin torta  https://twitter.com/JuaneGrilli/status/1038950303637364737 …	0	1	N/A
1039302865330810880	Lo que @ElNuevoDia @ElVoceroOnLine @primerahora @Metro_PR @noticel simplemente no publican para mantener al pueblo  ignorante de la tragedia venezolana creada por el socialismo chavista. https://twitter.com/JoseAGuerra/status/1039121694085074952 …	0	0	N/A
1039318136384880641	Típico zurdo ignorante. Cuando se acaban los argumentos válidos, insultan...	1	0	political
1039512224815960064	A 45 años del criminal golpe fascista #AllendeVive\n\nSeguiremos luchando por verdad y justicia plena!!!\n\n#45AñosDelGolpe #11deSeptiembre pic.twitter.com/BwNdCZNhdt	0	0	N/A
1040049580870651904	Resulta que los malditos colectivos chavistas amparados por el maldito gobierno chavista obliga a ‘venderle’ a los malditos chavistas arrastrados a precio regulado para que finalmente estos últimos malditos se las vendan a los malditos buhoneros chavistas. Puro chavismo maldito!	1	0	political
1040181409200185344	Calla.comunista corrupto!! Ya caerás!!	1	0	N/A
1040182616656371712	Debes ser un comunista de mierda	1	0	political
1040211116163522560	Si esta sopla pote comunista llega a ser gobernadora en el 2020 entonce si es que nos vamos a joder de verdad. imaginense el idiota de Trump en Washington y la lambe tuerca de Yulin en La Fortaleza. QUE PESADILLA!!!!	0	0	N/A
1040220863683907584	Señor @Tonicanto1, ¿de qué se reía usted tanto tras la votación de sacar a la momia del Valle de los Caídos? ¿le parece gracioso, divertido...? Aparte de un fascista asqueroso, es usted un puto imbécil. #Franco	1	1	political
1040261171255959553	Visado de donde tu quieras, pero eres espalda mojada, dejate de nacionalizaciones y mierdas varias, en ningún momento dije gorilas, a ver si leemos, dije simios. A ver si ahora te cuesta entender el español	1	1	N/A
1040611989532405761	Ese Resentimiento si se puede ver.\nNadie deberia pagar ningun impuesto ridiculo por ingresar al pais cosas que pagaste con el fruto de tu trabajo. Y no hay nada mas fascista que la Afip lo publique como una victoria. \nPero bueno años de socialismo te dejan muy mal las ideas.	1	0	political
1040683240611299329	Por tener cuerpo de mujer me creen tierna, pero me dicen perra si en la calle enseño pierna	0	0	N/A
1040683472434745344	Yo no soy comunista, no me agradan las farc, pero tampoco me trago la mentira del uribismo, un movimiento extremadamente nocivo, corrupto y criminal.	1	0	political
1040695529569759240	Somos los Querandies, herederos de esta tierra. Somos nietos del indio que mataron esos hombres de mierda.	0	1	N/A
1040806455090335744	El señor @AlejandroGar21 no solo quiso matar a @eileenmorenoact sino que no contento ahora quiere matarla socialmente, quiere desprestigiarla como mujer. No contento con destrozar su rostro quiere destrozar su nombre. Es una basura que, rápido, debe estar tras las rejas.	0	0	N/A
1041028353590026241	Eso es muy asqueroso, decir se una mujer no es tal por su cabellera, sinceramente ya lo hubiera golpeado	1	0	misoginy
1041033391230136320	#Leyesfranquistas el patronato de protección a la mujer era una verdadera cárcel de la moral franquista,la mujer republicana ,marxista , solo podía ser o puta, o terrorista o loca pic.twitter.com/ev7OHWcolE	1	0	misoginy
1041140827899146240	"si si zurdo lo que sea,pero no te hagas pendejo,no entendiste lo que quería decir ""fundó"" imbecil\nhas de ser un pinche porro pedorro,que estudiante ni que nada menso"	1	1	political
1041207449594806272	"Ya cuando dice ""feminazi"" todo lo que siga  después pierde razón de ser leído"	0	0	N/A
1041376034464182272	es logico sin su iphone un/una zurdo/zurda feminazi no puede tener su starter pack comunista basico q incluye\nolor a chivo\ngranos pustulientos x donde sea\nexceso d piojos y ladillas\nremera grasienta del CHE\niphome ultimo modelo\nasi hacen la patria grande MAC	1	0	misoginy
1041641367859019776	Rubén te voy a matar por comunista	1	0	political
1041664310928465921	Monedero desde luego aquí no es como en Venezuela con tu burro Maduro. Lecciones de democracia tú no puedes dar dictador comunista. Vives del dinero del sufrimiento del pueblo de Venezuela sanguijuela	1	0	political
1041692813736529929	JAJAJAJA el laburo en negro existe desde que nací pedazo de ignorante, no es de este gobierno nada mas, y yo también tomo Jack Daniels quedate tranquilo cuando quieras venite así pisas un poco la calle pedazo de boludito jajaj	1	1	racism
1041722039067914242	soy feminista radical en proceso y estoy ORGULLOSA de eso y me importa un ovario que me traten de persona de mierda por serlo\nsin el radfem me hubiese ahogado en mi propio machismo interiorizado, pensando que tenía privilegios y privándome de mi propio placer sexual con machos+	1	0	misoginy
1041742548321165314	Suerte maricon	1	1	homophobia
1041742920330690560	pity no seas trolo man https://twitter.com/arohansol17/status/1041741482544246789 …	0	0	N/A
1041763714633007105	Éste idiota como que no sabe que eso es lo que quiere la gente. El neoliberalismo es mejor que La economía comunista…? https://twitter.com/ElPitazoTV/status/1041739830189850626 …	0	0	N/A
1041766893789569024	Ahh pero de la lesión de Fawcett en la final de 2014 nadie dijo y la de @jefferson_go21 todos callados, sea imparcial maricon de mierda! https://twitter.com/HINCAPIEDATOS/status/1041707547756036097 …	1	1	N/A
1041776445025136641	La marica (yo obvi) iba a presentar en francés y sale ique con Guten morgen  BITCH WTF IS WRONG W/U?	0	0	N/A
1041779303330004992	Si Maxi no aparece me voy solo al gym mas tarde y que la chupe, gordo trolo	1	0	homophobia
